id	subject	item	tasktype	translation_type	len_sl_chr	len_tl_chr	len_sl_wrd	len_tl_wrd	edit_time	k_total	k_letter	k_digit	k_white	k_symbol	k_nav	k_erase	k_copy	k_cut	k_paste	k_do	np_300	lp_300	np_1000	lp_1000	ev_time_ms	num_annotations
wbreaker-001-mt2-6	T6	wbreaker-0016	mt2	pe	39	55	7	12	45.454	25	14	0	3	1	0	7	0	0	0	0	7	25579	4	23953	45454	1
wbreaker-001-mt2-7	T6	wbreaker-0017	mt2	pe	28	22	5	4	12.719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12719	1
wbreaker-001-mt2-8	T6	wbreaker-0018	mt2	pe	27	22	5	5	17.469	11	2	0	1	0	0	8	0	0	0	0	2	11486	2	11486	17469	1
wbreaker-001-mt2-9	T6	wbreaker-0019	mt2	pe	57	80	12	16	36.297	76	35	0	8	0	6	27	0	0	0	0	11	20470	5	16939	36297	1
wbreaker-001-mt2-10	T6	wbreaker-00110	mt2	pe	47	50	6	8	46.329	53	11	0	2	1	30	9	0	0	0	0	13	35359	7	31469	46329	1
wbreaker-002-ht-1	T6	wbreaker-0021	ht	ht	45	54	7	11	45.109	54	42	0	10	2	0	0	0	0	0	0	10	32875	3	29312	45109	1
wbreaker-002-ht-2	T6	wbreaker-0022	ht	ht	79	74	16	16	50.36	86	60	0	17	3	0	6	0	0	0	0	13	31297	7	28767	50360	1
wbreaker-002-ht-3	T6	wbreaker-0023	ht	ht	51	72	10	15	128.002	126	75	0	20	4	0	27	0	0	0	0	24	102829	10	96173	128002	1
wbreaker-002-ht-4	T6	wbreaker-0024	ht	ht	101	102.7955555556	20	18.8533333333	138.1419644444	120.7511111111	88.4311111111	0	19.3022222222	4.04	0	8.9777777778	0	0	0	0	25.1377777778	119022.44	7.6311111111	109168.431111111	138141.964444444	1
wbreaker-002-ht-5	T6	wbreaker-0025	ht	ht	53	53.9422222222	8	9.8933333333	72.4903377778	63.3644444444	46.4044444444	0	10.1288888889	2.12	0	4.7111111111	0	0	0	0	13.1911111111	62457.32	4.0044444444	57286.4044444444	72490.3377777778	0
wbreaker-002-ht-6	T6	wbreaker-0026	ht	ht	71	72.2622222222	13	13.2533333333	97.1096977778	84.8844444444	62.1644444444	0	13.5688888889	2.84	0	6.3111111111	0	0	0	0	17.6711111111	83669.24	5.3644444444	76742.1644444444	97109.6977777778	0
wbreaker-002-ht-7	T6	wbreaker-0027	ht	ht	63	63.7924528302	11	11.8867924528	70.3618867925	108.1698113208	67.358490566	0	15.4528301887	3.1698113208	0	22.1886792453	0	0	0	0	16.641509434	54666.5660377359	7.9245283019	50903.2075471698	70361.8867924528	1
wbreaker-002-ht-8	T6	wbreaker-0028	ht	ht	96	97.2075471698	15	18.1132075472	107.2181132075	164.8301886792	102.641509434	0	23.5471698113	4.8301886792	0	33.8113207547	0	0	0	0	25.358490566	83301.4339622642	12.0754716981	77566.7924528302	107218.113207547	0
wbreaker-002-ht-9	T6	wbreaker-0029	ht	ht	108	96	22	20	84.407	142	86	0	22	2	18	14	0	0	0	0	32	59079	11	48846	84407	1
wbreaker-002-ht-10	T6	wbreaker-00210	ht	ht	13	31	1	7	24.11	45	31	0	6	1	0	7	0	0	0	0	7	7892	3	5782	24110	1
wbreaker-003-mt1-1	T6	wbreaker-0031	mt1	pe	41	92	7	16	236.737	164	89	0	16	1	6	52	0	0	0	0	23	210377	9	201925	236737	1
wbreaker-003-mt1-2	T6	wbreaker-0032	mt1	pe	26	73	6	12	34.079	102	58	0	11	4	0	29	0	0	0	0	12	17905	7	15624	34079	1
wbreaker-003-mt1-3	T6	wbreaker-0033	mt1	pe	41	48	7	11	32.86	50	38	0	10	1	0	1	0	0	0	0	9	19813	3	17017	32860	1
wbreaker-003-mt1-4	T6	wbreaker-0034	mt1	pe	31	36	5	8	70.985	74	42	0	10	2	0	20	0	0	0	0	15	52204	6	47891	70985	1
wbreaker-003-mt1-5	T6	wbreaker-0035	mt1	pe	103	103	18	18	149.392	95	37	0	6	0	14	38	0	0	0	0	16	128878	8	124767	149392	1
wbreaker-003-mt1-6	T6	wbreaker-0036	mt1	pe	153	168	25	30	140.814	170	70	0	11	1	0	88	0	0	0	0	30	114284	13	105079	140814	1
wbreaker-003-mt1-7	T6	wbreaker-0037	mt1	pe	123	143	24	26	372.413	95	43	0	6	0	0	46	0	0	0	0	21	355960	8	349319	372413	1
wbreaker-003-mt1-8	T6	wbreaker-0038	mt1	pe	124	165	20	27	448.888	247	102	0	13	1	19	112	0	0	0	0	38	418700	18	408512	448888	1
wbreaker-003-mt1-9	T6	wbreaker-0039	mt1	pe	171	200	27	33	371.582	322	120	0	17	2	81	102	0	0	0	0	57	329520	29	316458	371582	1
wbreaker-003-mt1-10	T6	wbreaker-00310	mt1	pe	81	124	15	23	112.017	136	65	0	14	0	1	56	0	0	0	0	25	91628	14	87159	112017	1
wbreaker-004-mt2-1	T6	wbreaker-0041	mt2	pe	103	128	17	21	156.684	233	97	0	19	5	0	112	0	0	0	0	31	125727	12	116010	156684	1
wbreaker-004-mt2-2	T6	wbreaker-0042	mt2	pe	37	34	7	6	8.859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8859	1
wbreaker-004-mt2-3	T6	wbreaker-0043	mt2	pe	42	45	8	8	28.625	28	17	0	2	0	0	9	0	0	0	0	8	18891	4	16984	28625	1
wbreaker-004-mt2-4	T6	wbreaker-0044	mt2	pe	84	92	17	17	106.72	176	66	0	13	1	8	88	0	0	0	0	23	78063	8	70515	106720	1
wbreaker-004-mt2-5	T6	wbreaker-0045	mt2	pe	99	123	20	21	213.565	282	118	0	23	4	17	120	0	0	0	0	41	177627	17	164346	213565	1
wbreaker-004-mt2-6	T6	wbreaker-0046	mt2	pe	80	131	17	24	93.704	205	95	0	20	5	1	84	0	0	0	0	30	69844	10	60234	93704	1
wbreaker-004-mt2-7	T6	wbreaker-0047	mt2	pe	45	46	8	8	40.829	96	42	0	7	1	0	46	0	0	0	0	10	19314	3	15908	40829	2
wbreaker-004-mt2-8	T6	wbreaker-0048	mt2	pe	17	38	3	8	39.532	38	21	0	6	2	0	9	0	0	0	0	7	27751	2	24937	39532	1
wbreaker-004-mt2-9	T6	wbreaker-0049	mt2	pe	79	70	14	11	97.751	188	59	0	9	2	16	102	0	0	0	0	22	76330	12	71642	97751	1
wbreaker-004-mt2-10	T6	wbreaker-00410	mt2	pe	117	118	22	24	85.766	222	81	0	21	4	1	115	0	0	0	0	30	59594	11	50391	85766	1
wbreaker-005-mt1-1	T6	wbreaker-0051	mt1	pe	25	48	4	10	28.266	70	33	0	8	0	6	23	0	0	0	0	11	14501	4	11423	28266	1
wbreaker-005-mt1-2	T6	wbreaker-0052	mt1	pe	36	53	6	10	32.594	113	56	0	10	0	0	47	0	0	0	0	14	18251	4	12422	32594	1
wbreaker-005-mt1-3	T6	wbreaker-0053	mt1	pe	85	92	14	14	120.111	200	80	0	12	1	3	104	0	0	0	0	23	99063	9	90345	120111	1
wbreaker-005-mt1-4	T6	wbreaker-0054	mt1	pe	116	123	18	20	120.095	297	119	0	26	5	0	147	0	0	0	0	39	81301	16	68580	120095	1
wbreaker-005-mt1-5	T6	wbreaker-0055	mt1	pe	32	145	6	26	83.408	130	91	0	19	5	6	9	0	0	0	0	26	43763	12	37593	83408	2
wbreaker-005-mt1-6	T6	wbreaker-0056	mt1	pe	92	2	17	1	15.266	94	0	0	0	4	0	90	0	0	0	0	4	21095	2	19985	36501	2
wbreaker-005-mt1-7	T6	wbreaker-0057	mt1	pe	116	128	19	26	76.377	164	71	0	12	0	7	74	0	0	0	0	24	44987	9	36925	76377	2
wbreaker-005-mt1-8	T6	wbreaker-0058	mt1	pe	62	82	10	15	109.533	142	66	0	14	1	0	61	0	0	0	0	13	91560	7	88842	109533	1
wbreaker-005-mt1-9	T6	wbreaker-0059	mt1	pe	43	95	8	19	176.908	73	45	0	11	2	7	8	0	0	0	0	17	161158	9	157393	176908	2
wbreaker-005-mt1-10	T6	wbreaker-00510	mt1	pe	69	2	10	1	10.344	2	0	0	0	2	0	0	0	0	0	0	1	2782	1	2782	10344	1
wbreaker-006-ht-1	T6	wbreaker-0061	ht	ht	105	116	22	25	63.828	116	90	0	24	2	0	0	0	0	0	0	14	41859	5	37798	63828	1
wbreaker-006-ht-2	T6	wbreaker-0062	ht	ht	59	71.8646616541	9	12.8646616541	109.0595037594	72.7518796992	57.6691729323	0	12.4210526316	2.2180451128	0	0.4436090226	0	0	0	0	13.7518796992	97940.8872180451	6.2105263158	94357.4135338346	109059.503759399	1
wbreaker-006-ht-3	T6	wbreaker-0063	ht	ht	27	32.8872180451	6	5.8872180451	49.9085864662	33.2932330827	26.3909774436	0	5.6842105263	1.015037594	0	0.2030075188	0	0	0	0	6.2932330827	44820.4060150376	2.8421052632	43180.5112781955	49908.5864661654	0
wbreaker-006-ht-4	T6	wbreaker-0064	ht	ht	47	57.2481203008	8	10.2481203008	86.8779097744	57.954887218	45.9398496241	0	9.8947368421	1.7669172932	0	0.3533834586	0	0	0	0	10.954887218	78020.7067669173	4.9473684211	75166.0751879699	86877.9097744361	0
wbreaker-006-ht-5	T6	wbreaker-0065	ht	ht	137	141	24	29	51.735	161	123	0	28	0	0	10	0	0	0	0	26	26080	6	16358	51735	1
wbreaker-006-ht-6	T6	wbreaker-0066	ht	ht	73	113.8532110092	13	20.7614678899	51.8206238532	136.623853211	98.4495412844	0	22.1009174312	4.6880733945	0	11.3853211009	0	0	0	0	26.7889908257	31140.8623853211	9.376146789	22425.7339449541	51820.623853211	1
wbreaker-006-ht-7	T6	wbreaker-0067	ht	ht	36	56.1467889908	6	10.2385321101	25.5553761468	67.376146789	48.5504587156	0	10.8990825688	2.3119266055	0	5.6146788991	0	0	0	0	13.2110091743	15357.1376146789	4.623853211	11059.2660550459	25555.376146789	0
wbreaker-006-ht-8	T6	wbreaker-0068	ht	ht	64	77	13	14	91.798	77	61	0	13	3	0	0	0	0	0	0	11	73674	3	69501	91798	1
wbreaker-006-ht-9	T6	wbreaker-0069	ht	ht	35	25	6	5	11.782	25	20	0	4	1	0	0	0	0	0	0	2	2798	2	2798	11782	1
wbreaker-006-ht-10	T6	wbreaker-00610	ht	ht	73	83	11	15	41.97	83	65	0	14	4	0	0	0	0	0	0	11	19768	5	16969	41970	1
wbreaker-007-mt1-1	T6	wbreaker-0071	mt1	pe	112	140	20	31	79.736	244	100	0	29	0	15	100	0	0	0	0	29	54191	12	46524	79736	1
wbreaker-007-mt1-2	T6	wbreaker-0072	mt1	pe	78	109	13	25	57.978	195	66	0	20	2	14	93	0	0	0	0	26	37920	10	30613	57978	1
wbreaker-007-mt1-3	T6	wbreaker-0073	mt1	pe	113	167	20	33	159.656	144	68	0	17	4	26	29	0	0	0	0	29	141065	15	132849	159656	1
wbreaker-007-mt1-4	T6	wbreaker-0074	mt1	pe	24	13	5	2	14.24	30	10	0	1	2	0	17	0	0	0	0	7	6776	2	4832	14240	1
wbreaker-007-mt1-5	T6	wbreaker-0075	mt1	pe	85	101	16	20	162.171	122	49	0	13	3	11	46	0	0	0	0	18	141223	6	135366	162171	1
wbreaker-007-mt1-6	T6	wbreaker-0076	mt1	pe	37	48	7	9	76.141	109	59	0	13	6	0	31	0	0	0	0	26	31222	13	24036	76141	2
wbreaker-007-mt1-7	T6	wbreaker-0077	mt1	pe	43	47	7	7	46.077	137	53	0	7	2	7	68	0	0	0	0	19	24872	7	18812	46077	1
wbreaker-007-mt1-8	T6	wbreaker-0078	mt1	pe	99	112	16	23	71.488	211	82	0	22	1	0	106	0	0	0	0	32	46481	10	35175	71488	1
wbreaker-007-mt1-9	T6	wbreaker-0079	mt1	pe	20	34	4	8	21.302	78	28	0	7	1	0	42	0	0	0	0	9	6546	3	3856	21302	1
wbreaker-007-mt1-10	T6	wbreaker-00710	mt1	pe	53	83	9	16	185.864	173	75	0	18	1	12	67	0	0	0	0	18	162068	10	157395	185864	1
wbreaker-008-ht-1	T6	wbreaker-0081	ht	ht	62	67	11	11	45.969	83	61	0	11	3	0	8	0	0	0	0	8	29609	3	27406	45969	1
wbreaker-008-ht-2	T6	wbreaker-0082	ht	ht	76	66	12	11	368.848	68	53	0	11	3	0	1	0	0	0	0	12	356236	5	352831	368848	1
wbreaker-008-ht-3	T6	wbreaker-0083	ht	ht	26	37	5	6	25.063	37	26	0	5	6	0	0	0	0	0	0	9	13922	3	10141	25063	2
wbreaker-008-ht-4	T6	wbreaker-0084	ht	ht	58	48	12	7	48.329	97	78	0	12	7	0	0	0	0	0	0	13	49516	5	45095	64532	1
wbreaker-008-ht-5	T6	wbreaker-0085	ht	ht	49	37	9	8	15.719	37	27	0	7	3	0	0	0	0	0	0	6	6204	1	3766	15719	1
wbreaker-008-ht-6	T6	wbreaker-0086	ht	ht	59	119	9	23	88.344	137	103	0	23	2	0	9	0	0	0	0	18	62998	4	56797	88344	1
wbreaker-008-ht-7	T6	wbreaker-0087	ht	ht	89	111	15	21	89.094	117	88	0	20	6	0	3	0	0	0	0	23	61313	11	55751	89094	2
wbreaker-008-ht-8	T6	wbreaker-0088	ht	ht	33	23	7	5	18.453	23	18	0	4	1	0	0	0	0	0	0	5	12751	2	11735	18453	1
wbreaker-008-ht-9	T6	wbreaker-0089	ht	ht	31	36	5	7	25.594	38	26	0	6	5	0	1	0	0	0	0	15	14329	2	7344	25594	1
wbreaker-008-ht-10	T6	wbreaker-00810	ht	ht	49	52	11	11	35.969	52	40	0	10	2	0	0	0	0	0	0	11	23220	5	20439	35969	1
wbreaker-009-mt2-1	T6	wbreaker-0091	mt2	pe	55	38	12	7	47.516	102	32	0	7	4	0	59	0	0	0	0	15	29612	4	24047	47516	1
wbreaker-009-mt2-2	T6	wbreaker-0092	mt2	pe	136	182	21	36	220.237	308	101	0	24	2	72	109	0	0	0	0	46	154673	21	142346	220237	2
wbreaker-009-mt2-3	T6	wbreaker-0093	mt2	pe	68	76	11	12	67.501	125	54	0	5	2	7	57	0	0	0	0	16	38175	7	33705	67501	2
wbreaker-009-mt2-4	T6	wbreaker-0094	mt2	pe	47	41	8	8	54.341	25	11	0	1	0	0	13	0	0	0	0	5	33793	3	32496	54341	3
wbreaker-009-mt2-5	T6	wbreaker-0095	mt2	pe	5	5.9146341463	1	1.1585365854	7.3562195122	15.1829268293	4.9390243902	0	1.1585365854	0.487804878	0	8.5975609756	0	0	0	0	1.9512195122	3759.8780487805	0.6707317073	3003.1707317073	8230.7926829268	3
wbreaker-009-mt2-6	T6	wbreaker-0096	mt2	pe	77	91.0853658537	14	17.8414634146	113.2857804878	233.8170731707	76.0609756098	0	17.8414634146	7.512195122	0	132.4024390244	0	0	0	0	30.0487804878	57902.1219512195	10.3292682927	46248.8292682927	126754.207317073	1
wbreaker-009-mt2-7	T6	wbreaker-0097	mt2	pe	149	198	27	40	131.376	279	116	0	29	2	11	121	0	0	0	0	39	99437	15	86485	131376	1
wbreaker-009-mt2-8	T6	wbreaker-0098	mt2	pe	44	123	7	24	101.845	133	76	0	19	3	4	31	0	0	0	0	27	78907	11	69875	101845	1
wbreaker-009-mt2-9	T6	wbreaker-0099	mt2	pe	102	2	17	1	10.437	54	0	0	0	2	0	52	0	0	0	0	3	4562	2	4062	10437	1
wbreaker-009-mt2-10	T6	wbreaker-00910	mt2	pe	41	41	8	8	25	85	32	0	7	1	0	45	0	0	0	0	12	9842	3	5234	25000	1
wbreaker-010-mt1-1	T6	wbreaker-0101	mt1	pe	68	61	14	13	44.906	42	5	0	0	0	14	23	0	0	0	0	7	16688	3	14656	44906	2
wbreaker-010-mt1-2	T6	wbreaker-0102	mt1	pe	57	94	9	17	66.33	127	50	0	9	0	20	48	0	0	0	0	21	36155	9	30297	66330	2
wbreaker-010-mt1-3	T6	wbreaker-0103	mt1	pe	50	61	8	8	49.298	64	44	0	7	2	0	11	0	0	0	0	15	32563	6	27875	49298	1
wbreaker-010-mt1-4	T6	wbreaker-0104	mt1	pe	55	59	9	9	36.235	127	52	0	9	2	0	64	0	0	0	0	16	18986	5	13641	36235	1
wbreaker-010-mt1-5	T6	wbreaker-0105	mt1	pe	20	24	4	4	23.219	25	18	0	3	3	0	1	0	0	0	0	8	7640	3	5797	23219	1
wbreaker-010-mt1-6	T6	wbreaker-0106	mt1	pe	89	224	15	41	196.44	395	207	0	46	8	9	125	0	0	0	0	59	149488	33	136410	196440	1
wbreaker-010-mt1-7	T6	wbreaker-0107	mt1	pe	79	2	14	1	9.156	3	0	0	0	2	0	1	0	0	0	0	2	5859	2	5859	9156	1
wbreaker-010-mt1-8	T6	wbreaker-0108	mt1	pe	43	2	7	1	11.407	54	0	0	0	2	0	52	0	0	0	0	3	4423	2	3923	11407	1
wbreaker-010-mt1-9	T6	wbreaker-0109	mt1	pe	48	70	8	14	19.953	54	20	0	6	0	0	28	0	0	0	0	8	9623	2	6593	19953	1
wbreaker-010-mt1-10	T6	wbreaker-01010	mt1	pe	10	23	2	3	27.797	26	16	0	2	6	1	1	0	0	0	0	10	18719	4	15626	27797	1
wbreaker-011-mt2-1	T6	wbreaker-0111	mt2	pe	12	2	2	1	8.86	14	0	0	0	3	0	11	0	0	0	0	3	3453	2	3110	8860	1
wbreaker-011-mt2-2	T6	wbreaker-0112	mt2	pe	70	70	14	15	427.873	155	57	0	15	1	1	81	0	0	0	0	19	410200	8	403185	427873	1
wbreaker-011-mt2-3	T6	wbreaker-0113	mt2	pe	59	107	9	20	80.735	180	80	0	16	2	26	56	0	0	0	0	36	44715	12	32439	80735	2
wbreaker-011-mt2-4	T6	wbreaker-0114	mt2	pe	28	2	5	1	7.078	3	0	0	0	2	0	1	0	0	0	0	2	4015	2	4015	7078	1
wbreaker-011-mt2-5	T6	wbreaker-0115	mt2	pe	30	35	4	5	81.876	109	46	0	7	1	1	54	0	0	0	0	16	55064	1	47470	81876	2
wbreaker-011-mt2-6	T6	wbreaker-0116	mt2	pe	67	68	13	16	79.314	130	48	0	16	4	1	61	0	0	0	0	20	50813	7	43657	79314	2
wbreaker-011-mt2-7	T6	wbreaker-0117	mt2	pe	42	36	9	8	35.641	73	28	0	7	0	0	38	0	0	0	0	3	12828	2	12328	35641	2
wbreaker-011-mt2-8	T6	wbreaker-0118	mt2	pe	93	76	20	15	58.283	107	37	0	9	1	0	60	0	0	0	0	18	45359	8	40532	58283	1
wbreaker-011-mt2-9	T6	wbreaker-0119	mt2	pe	35	64	6	11	46.047	90	65	0	11	1	0	13	0	0	0	0	18	19908	6	13673	46047	1
wbreaker-011-mt2-10	T6	wbreaker-01110	mt2	pe	39	40	7	10	21.313	14	6	0	2	0	0	6	0	0	0	0	6	8905	2	7125	21313	1
wbreaker-012-mt1-1	T6	wbreaker-0121	mt1	pe	97	96	17	16	111.845	184	72	0	11	0	11	90	0	0	0	0	23	89515	13	84172	111845	1
wbreaker-012-mt1-2	T6	wbreaker-0122	mt1	pe	20	23	4	6	15.704	30	11	0	3	1	6	9	0	0	0	0	7	8000	3	5812	15704	1
wbreaker-012-mt1-3	T6	wbreaker-0123	mt1	pe	11	29	2	5	18.547	38	22	0	4	2	0	10	0	0	0	0	6	10298	3	8798	18547	1
wbreaker-012-mt1-4	T6	wbreaker-0124	mt1	pe	26	2	6	1	6.015	3	0	0	0	2	0	1	0	0	0	0	2	2859	2	2859	6015	1
wbreaker-012-mt1-5	T6	wbreaker-0125	mt1	pe	115	144	18	26	105.346	167	60	0	10	6	32	59	0	0	0	0	38	85221	17	73142	105346	1
wbreaker-012-mt1-6	T6	wbreaker-0126	mt1	pe	22	16	4	4	35.532	43	13	0	3	0	0	27	0	0	0	0	11	21547	3	17578	35532	1
wbreaker-012-mt1-7	T6	wbreaker-0127	mt1	pe	35	43	7	11	29.376	29	7	0	4	0	13	5	0	0	0	0	11	24470	5	21516	29376	1
wbreaker-012-mt1-8	T6	wbreaker-0128	mt1	pe	50	77	10	16	266.811	123	53	0	12	1	0	57	0	0	0	0	15	240904	5	235577	266811	1
wbreaker-012-mt1-9	T6	wbreaker-0129	mt1	pe	68	130	13	25	155.33	241	108	0	26	4	8	95	0	0	0	0	35	121357	12	111142	155330	2
wbreaker-012-mt1-10	T6	wbreaker-01210	mt1	pe	33	2	6	1	9.11	3	0	0	0	2	0	1	0	0	0	0	2	3735	2	3735	9110	1
wbreaker-013-ht-1	T6	wbreaker-0131	ht	ht	36	44	5	10	124.886	76	44	0	11	5	0	16	0	0	0	0	18	104136	7	98275	124886	2
wbreaker-013-ht-2	T6	wbreaker-0132	ht	ht	13	2	3	1	62.01	4	0	0	0	3	0	1	0	0	0	0	2	5109	2	5109	62010	2
wbreaker-013-ht-3	T6	wbreaker-0133	ht	ht	142	131	26	24	434.626	179	123	0	26	6	0	24	0	0	0	0	25	402405	12	396703	434626	2
wbreaker-013-ht-4	T6	wbreaker-0134	ht	ht	12	33	2	7	11.437	33	26	0	6	1	0	0	0	0	0	0	3	3453	2	3125	11437	1
wbreaker-013-ht-5	T6	wbreaker-0135	ht	ht	65	110	11	19	139.736	178	110	0	23	11	0	34	0	0	0	0	39	116140	18	104922	139736	1
wbreaker-013-ht-6	T6	wbreaker-0136	ht	ht	36	2	7	1	8.297	2	0	0	0	2	0	0	0	0	0	0	1	1610	1	1610	8297	1
wbreaker-013-ht-7	T6	wbreaker-0137	ht	ht	49	97	9	19	51.688	97	77	0	18	2	0	0	0	0	0	0	17	33937	9	30344	51688	1
wbreaker-013-ht-8	T6	wbreaker-0138	ht	ht	37	39	7	7	16.609	39	30	0	6	3	0	0	0	0	0	0	9	8392	3	5923	16609	1
wbreaker-013-ht-9	T6	wbreaker-0139	ht	ht	53	109	9	19	62.621	129	91	0	20	8	0	10	0	0	0	0	24	36502	8	28344	62621	2
wbreaker-013-ht-10	T6	wbreaker-01310	ht	ht	40	2	9	1	12.391	2	0	0	0	2	0	0	0	0	0	0	1	1485	1	1485	12391	1
wbreaker-014-mt1-1	T6	wbreaker-0141	mt1	pe	38	32	7	5	22.755	64	21	0	3	0	9	31	0	0	0	0	9	9791	3	6597	22755	1
wbreaker-014-mt1-2	T6	wbreaker-0142	mt1	pe	12	25	2	6	42.52	49	20	0	5	0	0	24	0	0	0	0	13	36287	4	32738	42520	1
wbreaker-014-mt1-3	T6	wbreaker-0143	mt1	pe	44	79	7	14	62.933	114	54	0	10	4	10	36	0	0	0	0	24	34927	9	26245	62933	3
wbreaker-014-mt1-4	T6	wbreaker-0144	mt1	pe	22	2	3	1	13.568	25	0	0	0	2	0	23	0	0	0	0	4	5157	2	4224	13568	1
wbreaker-014-mt1-5	T6	wbreaker-0145	mt1	pe	35	40	6	7	20.771	71	33	0	6	1	0	31	0	0	0	0	6	8454	3	7155	20771	1
wbreaker-014-mt1-6	T6	wbreaker-0146	mt1	pe	34	45	6	8	19.505	53	27	0	5	2	0	19	0	0	0	0	8	8331	2	5538	19505	1
wbreaker-014-mt1-7	T6	wbreaker-0147	mt1	pe	65	87	11	16	90.364	85	35	0	6	1	15	28	0	0	0	0	24	76444	10	68907	90364	1
wbreaker-014-mt1-8	T6	wbreaker-0148	mt1	pe	130	134	25	27	74.086	134	60	0	11	1	10	52	0	0	0	0	32	49456	13	40324	74086	1
wbreaker-014-mt1-9	T6	wbreaker-0149	mt1	pe	86	97	18	16	66.276	116	46	0	5	0	18	47	0	0	0	0	31	52145	15	44694	66276	1
wbreaker-014-mt1-10	T6	wbreaker-01410	mt1	pe	62	74	12	13	52.22	80	37	0	5	1	4	33	0	0	0	0	17	38844	10	35614	52220	1
wbreaker-015-ht-1	T6	wbreaker-0151	ht	ht	112	120	21	26	94.138	156	104	0	28	6	0	18	0	0	0	0	37	59001	12	46019	94138	2
wbreaker-015-ht-2	T6	wbreaker-0152	ht	ht	37	78	7	12	79.466	169	134	0	22	7	0	6	0	0	0	0	16	74861	8	71244	89756	1
wbreaker-015-ht-3	T6	wbreaker-0153	ht	ht	32	2	6	1	5.588	2	0	0	0	2	0	0	0	0	0	0	1	1709	1	1709	5588	1
wbreaker-015-ht-4	T6	wbreaker-0154	ht	ht	53	199	10	35	98.139	245	180	0	36	6	0	23	0	0	0	0	41	48413	11	33448	98139	3
wbreaker-015-ht-5	T6	wbreaker-0155	ht	ht	46	2	7	1	5.342	2	0	0	0	2	0	0	0	0	0	0	1	1447	1	1447	5342	1
wbreaker-015-ht-6	T6	wbreaker-0156	ht	ht	64	2	9	1	67.242	295	191	0	40	8	0	56	0	0	0	0	22	80560	10	73579	105824	1
wbreaker-015-ht-7	T6	wbreaker-0157	ht	ht	72	57	13	10	121.286	133	75	0	15	5	0	38	0	0	0	0	28	80912	11	71690	121286	2
wbreaker-015-ht-8	T6	wbreaker-0158	ht	ht	132	187	25	37	157.611	430	323	0	74	4	0	29	0	0	0	0	48	153082	17	137984	190002	1
wbreaker-015-ht-9	T6	wbreaker-0159	ht	ht	156	178	26	34	115.892	244	167	0	38	2	8	29	0	0	0	0	43	79738	19	67206	115892	1
wbreaker-015-ht-10	T6	wbreaker-01510	ht	ht	59	63	14	10	64.469	101	65	0	10	2	10	14	0	0	0	0	22	39453	9	33905	64469	1
wbreaker-016-mt1-1	T6	wbreaker-0161	mt1	pe	63	59	12	9	48.007	106	33	0	3	1	10	59	0	0	0	0	13	29685	8	27224	48007	2
wbreaker-016-mt1-2	T6	wbreaker-0162	mt1	pe	56	59	11	11	14.626	3	2	0	1	0	0	0	0	0	0	0	1	2867	1	2867	14626	1
wbreaker-016-mt1-3	T6	wbreaker-0163	mt1	pe	32	37	7	6	114.255	72	36	0	4	0	1	31	0	0	0	0	10	54755	5	52355	114255	2
wbreaker-016-mt1-4	T6	wbreaker-0164	mt1	pe	78	82	16	17	35.883	41	17	0	4	1	1	18	0	0	0	0	11	20963	5	18141	35883	1
wbreaker-016-mt1-5	T6	wbreaker-0165	mt1	pe	51	53	9	9	48.989	100	36	0	8	1	2	53	0	0	0	0	18	34656	8	29390	48989	1
wbreaker-016-mt1-6	T6	wbreaker-0166	mt1	pe	117	164	21	31	170.579	204	93	0	19	2	4	86	0	0	0	0	31	134460	16	126965	170579	1
wbreaker-016-mt1-7	T6	wbreaker-0167	mt1	pe	29	39	5	8	56.632	170	68	0	16	5	0	81	0	0	0	0	26	26398	4	16910	56632	3
wbreaker-016-mt1-8	T6	wbreaker-0168	mt1	pe	33	36	6	6	217.248	157	63	0	11	3	0	80	0	0	0	0	16	126476	9	123327	217248	3
wbreaker-016-mt1-9	T6	wbreaker-0169	mt1	pe	61	83	11	14	58.703	87	42	0	7	2	0	36	0	0	0	0	18	36874	5	31187	58703	1
wbreaker-016-mt1-10	T6	wbreaker-01610	mt1	pe	64	69	11	15	30.828	98	43	0	11	0	0	44	0	0	0	0	9	13811	4	11391	30828	1
wbreaker-017-ht-1	T6	wbreaker-0171	ht	ht	122	161	23	30	426.749	207	144	0	34	6	0	23	0	0	0	0	41	379422	17	366920	426749	3
wbreaker-017-ht-2	T6	wbreaker-0172	ht	ht	68	63	12	11	117.063	266	159	0	31	12	0	64	0	0	0	0	20	116328	7	110500	147001	1
wbreaker-017-ht-3	T6	wbreaker-0173	ht	ht	111	131	20	28	348.987	193	127	0	32	3	0	31	0	0	0	0	31	318688	11	307252	348987	1
wbreaker-017-ht-4	T6	wbreaker-0174	ht	ht	62	43	13	9	23.063	43	33	0	8	2	0	0	0	0	0	0	9	13125	3	10094	23063	1
wbreaker-017-ht-5	T6	wbreaker-0175	ht	ht	101	105	18	19	89.345	123	91	0	19	4	0	9	0	0	0	0	24	64890	11	58389	89345	1
wbreaker-017-ht-6	T6	wbreaker-0176	ht	ht	41	51	9	10	24.61	55	41	0	10	2	0	2	0	0	0	0	5	12032	2	9766	24610	1
